Data_basis;Type_of_university;Subject_group;Reporting_country;Winter_semester;German_foreigner;Gender;Counting;Notes
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2009;Deutsch;weiblich;247;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2009;Ausländer;männlich;4;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2009;Ausländer;weiblich;20;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2010;Deutsch;männlich;27;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2010;Deutsch;weiblich;242;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2010;Ausländer;männlich;7;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2010;Ausländer;weiblich;13;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2011;Deutsch;männlich;28;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2011;Deutsch;weiblich;232;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2011;Ausländer;männlich;5;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2011;Ausländer;weiblich;15;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2012;Deutsch;männlich;37;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2012;Deutsch;weiblich;227;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2012;Ausländer;männlich;5;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2012;Ausländer;weiblich;16;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2013;Deutsch;männlich;38;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2013;Deutsch;weiblich;216;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2013;Ausländer;männlich;6;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2013;Ausländer;weiblich;21;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2014;Deutsch;männlich;35;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2014;Deutsch;weiblich;224;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2014;Ausländer;männlich;4;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2014;Ausländer;weiblich;23;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2015;Deutsch;männlich;45;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2015;Deutsch;weiblich;221;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2015;Ausländer;männlich;3;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2015;Ausländer;weiblich;23;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2016;Deutsch;männlich;43;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2016;Deutsch;weiblich;233;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2016;Ausländer;männlich;8;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2016;Ausländer;weiblich;32;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2017;Deutsch;männlich;55;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2017;Deutsch;weiblich;260;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2017;Ausländer;männlich;18;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2017;Ausländer;weiblich;45;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2018;Deutsch;männlich;52;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2018;Deutsch;weiblich;271;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2018;Ausländer;männlich;29;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2018;Ausländer;weiblich;59;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2019;Deutsch;männlich;59;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2019;Deutsch;weiblich;275;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2019;Ausländer;männlich;37;
Anzahl;Universitäten;Agrar-, Forst- und Ernährungswissenschaften und (ab WS2015/16 auch) Veterinärmedizin;Brandenburg;2019;Ausländer;weiblich;66;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2007;Deutsch;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2007;Deutsch;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2007;Ausländer;männlich;5;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2007;Ausländer;weiblich;15;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2008;Deutsch;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2008;Deutsch;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2008;Ausländer;männlich;4;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2008;Ausländer;weiblich;16;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2009;Deutsch;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2009;Deutsch;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2009;Ausländer;männlich;9;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2009;Ausländer;weiblich;12;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2010;Deutsch;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2010;Deutsch;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2010;Ausländer;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2010;Ausländer;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2011;Deutsch;männlich;1;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2011;Deutsch;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2011;Ausländer;männlich;4;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2011;Ausländer;weiblich;6;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2012;Deutsch;männlich;1;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2012;Deutsch;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2012;Ausländer;männlich;7;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2012;Ausländer;weiblich;14;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2013;Deutsch;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2013;Deutsch;weiblich;1;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2013;Ausländer;männlich;14;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2013;Ausländer;weiblich;26;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2014;Deutsch;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2014;Deutsch;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2014;Ausländer;männlich;25;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2014;Ausländer;weiblich;26;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2015;Deutsch;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2015;Deutsch;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2015;Ausländer;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2015;Ausländer;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2016;Deutsch;männlich;1;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2016;Deutsch;weiblich;3;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2016;Ausländer;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2016;Ausländer;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2017;Deutsch;männlich;15;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2017;Deutsch;weiblich;7;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2017;Ausländer;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2017;Ausländer;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2018;Deutsch;männlich;26;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2018;Deutsch;weiblich;13;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2018;Ausländer;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2018;Ausländer;weiblich;2;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2019;Deutsch;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2019;Deutsch;weiblich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2019;Ausländer;männlich;0;
Anzahl;Universitäten;Außerhalb der Studienbereichsgliederung;Brandenburg;2019;Ausländer;weiblich;0;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2007;Deutsch;männlich;2265;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2007;Deutsch;weiblich;5838;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2007;Ausländer;männlich;334;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2007;Ausländer;weiblich;947;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2008;Deutsch;männlich;2460;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2008;Deutsch;weiblich;6262;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2008;Ausländer;männlich;346;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2008;Ausländer;weiblich;940;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2009;Deutsch;männlich;2591;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2009;Deutsch;weiblich;6533;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2009;Ausländer;männlich;353;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2009;Ausländer;weiblich;979;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2010;Deutsch;männlich;2638;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2010;Deutsch;weiblich;6752;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2010;Ausländer;männlich;345;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2010;Ausländer;weiblich;1010;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2011;Deutsch;männlich;2605;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2011;Deutsch;weiblich;6808;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2011;Ausländer;männlich;341;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2011;Ausländer;weiblich;1047;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2012;Deutsch;männlich;2613;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2012;Deutsch;weiblich;6755;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2012;Ausländer;männlich;346;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2012;Ausländer;weiblich;1100;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2013;Deutsch;männlich;2543;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2013;Deutsch;weiblich;6603;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2013;Ausländer;männlich;364;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2013;Ausländer;weiblich;1057;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2014;Deutsch;männlich;2578;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2014;Deutsch;weiblich;6744;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2014;Ausländer;männlich;373;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2014;Ausländer;weiblich;1114;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2015;Deutsch;männlich;2332;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2015;Deutsch;weiblich;5348;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2015;Ausländer;männlich;348;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2015;Ausländer;weiblich;1041;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2016;Deutsch;männlich;2499;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2016;Deutsch;weiblich;5314;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2016;Ausländer;männlich;348;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2016;Ausländer;weiblich;1032;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2017;Deutsch;männlich;2537;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2017;Deutsch;weiblich;5264;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2017;Ausländer;männlich;373;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2017;Ausländer;weiblich;1014;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2018;Deutsch;männlich;2599;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2018;Deutsch;weiblich;5173;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2018;Ausländer;männlich;403;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2018;Ausländer;weiblich;986;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2019;Deutsch;männlich;2515;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2019;Deutsch;weiblich;4991;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2019;Ausländer;männlich;425;
Anzahl;Universitäten;Geisteswissenschaften;Brandenburg;2019;Ausländer;weiblich;945;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2007;Deutsch;männlich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2007;Deutsch;weiblich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2007;Ausländer;männlich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2007;Ausländer;weiblich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2008;Deutsch;männlich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2008;Deutsch;weiblich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2008;Ausländer;männlich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2008;Ausländer;weiblich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2009;Deutsch;männlich;18;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2009;Deutsch;weiblich;24;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2009;Ausländer;männlich;1;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2009;Ausländer;weiblich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2010;Deutsch;männlich;41;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2010;Deutsch;weiblich;41;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2010;Ausländer;männlich;1;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2010;Ausländer;weiblich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2011;Deutsch;männlich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2011;Deutsch;weiblich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2011;Ausländer;männlich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2011;Ausländer;weiblich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2012;Deutsch;männlich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2012;Deutsch;weiblich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2012;Ausländer;männlich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2012;Ausländer;weiblich;0;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2013;Deutsch;männlich;54;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2013;Deutsch;weiblich;125;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2013;Ausländer;männlich;2;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2013;Ausländer;weiblich;6;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2014;Deutsch;männlich;58;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2014;Deutsch;weiblich;155;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2014;Ausländer;männlich;7;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2014;Ausländer;weiblich;7;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2015;Deutsch;männlich;82;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2015;Deutsch;weiblich;208;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2015;Ausländer;männlich;6;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2015;Ausländer;weiblich;9;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2016;Deutsch;männlich;116;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2016;Deutsch;weiblich;265;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2016;Ausländer;männlich;8;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2016;Ausländer;weiblich;12;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2017;Deutsch;männlich;146;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2017;Deutsch;weiblich;331;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2017;Ausländer;männlich;6;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2017;Ausländer;weiblich;13;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2018;Deutsch;männlich;173;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2018;Deutsch;weiblich;364;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2018;Ausländer;männlich;6;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2018;Ausländer;weiblich;14;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2019;Deutsch;männlich;203;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2019;Deutsch;weiblich;426;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2019;Ausländer;männlich;5;
Anzahl;Universitäten;Humanmedizin/Gesundheitswissenschaften;Brandenburg;2019;Ausländer;weiblich;11;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2007;Deutsch;männlich;1715;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2007;Deutsch;weiblich;1085;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2007;Ausländer;männlich;469;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2007;Ausländer;weiblich;246;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2008;Deutsch;männlich;1788;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2008;Deutsch;weiblich;1169;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2008;Ausländer;männlich;448;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2008;Ausländer;weiblich;232;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2009;Deutsch;männlich;1957;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2009;Deutsch;weiblich;1257;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2009;Ausländer;männlich;473;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2009;Ausländer;weiblich;253;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2010;Deutsch;männlich;2205;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2010;Deutsch;weiblich;1400;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2010;Ausländer;männlich;492;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2010;Ausländer;weiblich;293;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2011;Deutsch;männlich;2256;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2011;Deutsch;weiblich;1346;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2011;Ausländer;männlich;536;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2011;Ausländer;weiblich;336;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2012;Deutsch;männlich;2220;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2012;Deutsch;weiblich;1302;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2012;Ausländer;männlich;634;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2012;Ausländer;weiblich;385;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2013;Deutsch;männlich;2609;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2013;Deutsch;weiblich;1254;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2013;Ausländer;männlich;834;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2013;Ausländer;weiblich;464;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2014;Deutsch;männlich;2292;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2014;Deutsch;weiblich;1140;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2014;Ausländer;männlich;846;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2014;Ausländer;weiblich;516;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2015;Deutsch;männlich;2967;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2015;Deutsch;weiblich;1203;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2015;Ausländer;männlich;959;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2015;Ausländer;weiblich;573;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2016;Deutsch;männlich;2822;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2016;Deutsch;weiblich;1120;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2016;Ausländer;männlich;963;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2016;Ausländer;weiblich;596;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2017;Deutsch;männlich;2716;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2017;Deutsch;weiblich;1079;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2017;Ausländer;männlich;1064;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2017;Ausländer;weiblich;630;
Anzahl;Universitäten;Ingenieurwissenschaften;Brandenburg;2018;Deutsch;männlich;2583;
